Data,PRODUTO,Real,Linear Regression,Random Forest,Gradient Boosting
2024-02-01,COCO EM FLOCOS,28.188,0.0,37.94,21.93565512525938
2024-02-01,COCO FINO INTEGRAL 100G FRES COCO,44.0,0.0,27.6,19.591315285319446
2024-02-01,COCO FINO INTEGRAL 500G FRES COCO,13.0,0.0,13.2202,17.26730392472384
2024-02-01,COCO FITA BRANCA 50G FRES COCO,15.0,0.0,16.26,17.26730392472384
2024-02-01,COCO FLOCOS INTEGRAL 500G FRES COCO,33.0,0.0,22.00124,21.93565512525938
2024-02-01,COCO MEDIO ADOCADO 500G FRES COCO,33.0,0.0,14.62,17.66365649221949
2024-02-01,COCO MEDIO INTEGRAL 500G FRES COCO,40.0,0.0,23.08,21.93565512525938
2024-02-01,COCO RALADO DESIDRATADO 100G DUCOCO,72.0,0.0,112.92,89.15734176495789
2024-02-01,COCO RALADO FINO,16.2,0.0,16.08,19.194962717823795
2024-02-01,COCO RALADO MEDIO ,47.392,0.0,69.4,56.220915462074075
2024-02-01,COCO RALADO UMIDO E ADOCADO 100G MENINA,114.0,0.0,79.68,95.17813024210008
2024-02-01,COCO RALADO UMIDO E ADOCADO 50G MENINA,34.0,0.0,37.4,31.27724005767118
2024-02-01,COCO RALADO UMIDO E ADOCADO100G DUCOCO,54.0,0.0,82.28,62.17160417130768
2024-02-01,COCADA ZERO ACUCAR BRANCA 40G SABORES DO COCO,59.0,0.0,82.24,83.80842759218756
2024-02-01,COCADA ZERO 25G BINUTO ,40.0,0.0,12.16,17.66365649221949
2024-02-01,COCADA QUEIMADA 40G BINUTO,6.0,0.0,11.02,17.26730392472384
2024-02-01,COCADA NATURAL 220G BIRO BIRO,1.0,0.0,7.15756,17.26730392472384
2024-02-01,COBERTURA TOP AVELA GOTAS 1.01KG HARALD,25.0,0.0,26.4,19.591315285319446
2024-02-01,COCA COLA LATA 220ML,152.0,0.0,268.74,99.26329468724404
2024-02-01,COCA COLA LATA 350ML,410.0,213.28730351486053,443.94,362.74989668748924
2024-02-01,COCA COLA PET 600ML,21.0,0.0,17.24,19.194962717823795
2024-02-01,COCA COLA ZERO LATA 220ML,20.0,0.0,19.7,17.26730392472384
2024-02-01,COCA COLA ZERO LATA 350ML,119.0,0.0,125.5,54.204947543264225
2024-02-01,COCA COLA ZERO PET 600ML,19.0,0.0,9.64,17.26730392472384
2024-02-01,COCADA BRANCA 40G BINUTO,1.0,0.0,7.46,17.26730392472384
2024-02-01,COCADA DE CHOC COCO 0% DE ACUCAR,46.0,0.0,46.68,45.96619668741997
2024-02-01,COCADA DO COCO BRANCA 40G,22.0,0.0,19.74,19.591315285319446
2024-02-01,COCADA DO COCO MORENA 40G,49.0,0.0,115.28694,74.60210956785502
2024-02-01,COCA COLA PET 2.250L SEM ACUCAR,18.0,0.0,7.687239999999999,17.26730392472384
2024-02-01,COLHER REFEICAO BRANCO C/50 PRAFESTA,56.0,0.0,41.0,25.16097024198941
2024-02-01,CONFEITO GRANULADO MACIO BRANCO 120G MIX,2.0,0.0,9.8,17.26730392472384
2024-02-01,CONFEITO GRANULADO MACIO BRANCO 500G,3.0,0.0,8.19878,17.26730392472384
2024-02-01,CONFEITO GRANULADO MACIO ESCURO 120G MIX,157.0,0.0,97.96,70.57623570209351
2024-02-01,CONFEITO GRANULADO MACIO LARANJA 500G MIX,3.0,0.0,4.38,17.26730392472384
2024-02-01,CONFEITO GRANULADO MACIO MISTO 500G MIX,1.0,0.0,5.4,17.26730392472384
2024-02-01,CONFEITO GRANULADO MACIO ROSA 120G MIX,21.0,0.0,33.48,25.16097024198941
2024-02-01,CONFEITO GRANULADO MACIO ROSA 500G MIX,1.0,0.0,10.76,17.26730392472384
2024-02-01,CONFEITO GRANULADO MACIO VERDE 120G MIX,6.0,0.0,8.78,17.26730392472384
2024-02-01,CONFEITO GRANULADO MACIO VERDE 500G MIX,14.0,0.0,10.68,17.26730392472384
2024-02-01,CONFEITO GRANULADO MACIO VERMELHO 120G MIX,7.0,0.0,12.44,17.26730392472384
2024-02-01,CONFEITO MACIO FLOCOS DE CHOCOLATE 500G MIL CORES,28.0,0.0,83.32,74.60210956785502
2024-02-01,CONFEITO MAMA FEST AZUL UNIAO,57.0,0.0,37.64,33.62175465618949
2024-02-01,CONFEITO MAMA FEST ROSA UNIAO,59.0,0.0,34.22238,40.37527328220327
2024-02-01,CONFEITO MAMA FEST UNICORNIO UNIAO,25.0,0.0,24.1,27.088629035089365
2024-02-01,CONFEITO GRANULADO MACIO AZUL BB 120G MIX,11.0,0.0,14.96,20.007996332159426
2024-02-01,CONFEITO GRANULADO MACIO AZUL 500G MIX,9.0,0.0,12.48,17.26730392472384
2024-02-01,CONFEITO GRANULADO MACIO AZUL 120G MIX,10.0,0.0,24.48,25.16097024198941
2024-02-01,CONFEITO GRANULADO MACIO 500G AMARELO,2.0,0.0,6.04,17.26730392472384
2024-02-01,CONF CROC FLOCOS DE CHOC 500G MIL CORES,24.0,0.0,42.4,27.284569298029727
2024-02-01,CONF GRANULADO MACIO VERMELHO 500G MIX,2.0,0.0,12.52,17.26730392472384
2024-02-01,CONF MICANGA BABY AZUL N°0 150G MIL CORES,4.0,0.0,6.58,17.26730392472384
2024-02-01,CONF MICANGA BABY ROSA N°0 150G MIL CORES MAVALERIO,6.0,0.0,9.52748,17.26730392472384
2024-02-01,CONFEITO CATAVENTO POP 18G UNIAO,13.0,0.0,46.1,25.16097024198941
2024-02-01,CONFEITO CHOCOVINHO TORTUGUITA 50G ARCOR,62.0,0.0,17.72,10.057511145946282
2024-02-01,CONFEITO ESTOJO BALAS 12G TECS,12.0,0.0,41.4,36.6494913615317
2024-02-01,CONFEITO FIG ESTRELINHA 150G MAVALERIO,2.0,0.0,26.04,17.26730392472384
2024-02-01,CONFEITO GRANULADO AMARELO 120G MIX,18.0,0.0,15.72,17.66365649221949
2024-02-01,CONFEITO MIÇANGA 8 CORES 100G MIX,28.0,0.0,18.78,17.66365649221949
2024-02-01,CONFEITO MIÇANGA AMARELA 500G MIX,1.0,0.0,4.04,17.26730392472384
2024-02-01,CONFEITO MIÇANGA AZUL 500G MIX,3.0,0.0,5.92,17.26730392472384
2024-02-01,CONFEITO MIÇANGA AZUL BB 100G MIX,19.0,0.0,10.48,17.26730392472384
2024-02-01,CONFEITO MIÇANGA BRIGADEIRO 100G MIX,15.0,0.0,19.79186,21.93565512525938
2024-02-01,CONFEITO MIÇANGA BRIGADEIRO 500G MIX,8.0,0.0,8.72,17.26730392472384
2024-02-01,CONFEITO MIÇANGA LARANJA 500G MIX,1.0,0.0,3.12,17.26730392472384
2024-02-01,CONFEITO MIÇANGA ROSA 500G MIX,8.0,0.0,7.0,17.26730392472384
2024-02-01,CONFEITO MIÇANGA ROSA BB 100G MIX,19.0,0.0,14.72,20.007996332159426
2024-02-01,CONFEITO MIÇANGA ROSA BB 500G MIX,1.0,0.0,1.64,17.26730392472384
2024-02-01,CONFEITO MIÇANGA ROXA 500G MIX,10.0,0.0,5.5,17.26730392472384
2024-02-01,CONFEITO MIÇANGA VERDE 500G MIX,2.0,0.0,3.44,17.26730392472384
2024-02-01,CONFEITO MIÇANGA VERMELHA 500G MIX,4.0,0.0,13.54,17.66365649221949
2024-02-01,CONFEITO MICANGA VERMELHA/VERDE 150G MIL CORES,1.0,0.0,46.08,17.26730392472384
2024-02-01,CONFEITO MICANGA BRANCA E AZUL 150G MIL CORES,12.0,0.0,6.62,17.26730392472384
2024-02-01,CONFEITO MICANGA BRANCA E PRETO 150G MIL CORES,7.0,0.0,13.12,17.26730392472384
2024-02-01,CONFEITO MICANGA BRANCA E ROSA 150G MIL CORES,7.0,0.0,14.44,19.194962717823795
2024-02-01,CONFEITO MICANGA COLORIDA BABY 150G MIL CORES MAVALEIRO,28.0,0.0,24.9,21.93565512525938
2024-02-01,CONFEITO MICANGA COLORIDO 300G CACAU FOODS,39.0,0.0,29.72,21.93565512525938
2024-02-01,CONFEITO MICANGA COLORIDO BB 300G CACAU FOODS,11.0,0.0,22.78,17.66365649221949
2024-02-01,CONFEITO MICANGA PRETA/VERMELHA 150G MIL CORES,7.0,0.0,13.98,17.26730392472384
2024-02-01,CONFEITO MICANGA PRETO 300G CACAU FOODS,13.0,0.0,8.74724,17.26730392472384
2024-02-01,CONE OREO 62G NESTLE,5.0,0.0,14.0,20.007996332159426
2024-02-01,CONE INCOLOR 18X30CM C/50 CROMUS ,32.0,0.0,10.82,19.194962717823795
2024-02-01,COLHER SOBREMESA PRETO C/50 SAO JOAO,37.0,0.0,26.443379999999998,27.088629035089365
2024-02-01,COLHER SOBREMESA ROSA C/50 PRAFESTA,23.0,0.0,35.02,33.62175465618949
2024-02-01,COLHER SOBREMESA ROSA C/50 SAO JOAO,30.0,0.0,35.4,21.93565512525938
2024-02-01,COLHER SOBREMESA ROSA PEROLADO C/50 BELLOCOPO,21.0,0.0,9.64,17.26730392472384
2024-02-01,COLHER SOBREMESA ROSE GOLD C/50 BELLOCOPO,19.0,0.0,13.82,17.26730392472384
2024-02-01,COLHER SOBREMESA SORTIDO C/50 SAO JOAO,23.0,0.0,28.6,19.591315285319446
2024-02-01,COLHER SOBREMESA VERDE C/50 PRAFESTA,16.0,0.0,12.62,17.26730392472384
2024-02-01,COLHER SOBREMESA VERDE C/50 SAO JOAO,1.0,0.0,15.22,17.26730392472384
2024-02-01,COLHER SOBREMESA VERDE LIMAO C/50 SAO JOAO,2.0,0.0,4.8,17.26730392472384
2024-02-01,COLHER SOBREMESA VERMELHA C/50 PRAFESTA,12.0,0.0,15.26,17.26730392472384
2024-02-01,COLHER SOBREMESA VERMELHO C/50 SAO JOAO,18.0,0.0,18.28,20.007996332159426
2024-02-01,COLHER SOBREMESA VERMELHO PEROLADO C/50 BELLOCOPO,7.0,0.0,14.56,17.26730392472384
2024-02-01,COLHER SOBREMESA PRATA C/50 BELLOCOPO,4.0,0.0,7.18,17.26730392472384
2024-02-01,COLHER SOBREMESA LILAS C/50 SAO JOAO,14.0,0.0,13.9,17.26730392472384
2024-02-01,COLHER SOBREMESA LARANJA C/50 SAO JOAO,6.0,0.0,16.14,17.26730392472384
2024-02-01,COLHER REFEICAO BRANCO C/50 SAO JOAO,16.0,0.0,22.42,17.66365649221949
2024-02-01,COLHER REFEICAO CRISTAL C/50 PRAFESTA,38.0,0.0,23.52,23.012570664989838
2024-02-01,COLHER REFEICAO CRISTAL C/50 SAO JOAO,46.0,0.0,42.0,27.088629035089365
2024-02-01,COLHER SOBREMESA AMARELA C/50 PRAFESTA,8.0,0.0,13.38,17.26730392472384
2024-02-01,COLHER SOBREMESA AMARELA C/50 SAO JOAO,16.0,0.0,14.2202,17.26730392472384
2024-02-01,COLHER SOBREMESA AZUL BEBE C/50 PRAFESTA,13.0,0.0,17.96,17.66365649221949
2024-02-01,COLHER SOBREMESA AZUL C/50 PRAFESTA,30.0,0.0,22.58,25.16097024198941
2024-02-01,COLHER SOBREMESA AZUL C/50 SAO JOAO,19.0,0.0,14.44,19.194962717823795
2024-02-01,COLHER SOBREMESA AZUL ESCURO C/50 SAO JOAO,14.0,0.0,15.4,19.591315285319446
2024-02-01,COLHER SOBREMESA AZUL TIFFANY C/50 BELLOCOPO,3.0,0.0,2.72,17.26730392472384
2024-02-01,COLHER SOBREMESA BRANCA C/50 BELLOCOPO,15.0,0.0,9.28,39.119440614325455
2024-02-01,COLHER SOBREMESA BRANCA C/50 PRAFESTA,10.0,0.0,75.88,75.01017398869475
2024-02-01,COLHER SOBREMESA BRANCA C/50 SAO JOAO,81.0,0.0,67.98,71.45519417637844
2024-02-01,COLHER SOBREMESA COLORIDA C/50 PRAFESTA,6.0,0.0,30.54,16.218798909753207
2024-02-01,COLHER SOBREMESA CRISTAL C/50 SAO JOAO,98.0,0.0,110.14,101.31128761158503
2024-02-01,COLHER SOBREMESA DOURADO C/50 BELLOCOPO,7.0,0.0,26.3,17.26730392472384
2024-02-01,COLHER SOBREMESA AZUL PEROLADO C/50 BELLOCOPO,9.0,0.0,4.72,17.26730392472384
2024-02-01,COLORETI 11G JAZAM,468.0,313.3389524882105,620.48,533.051662446857
2024-02-01,COLORETI 24X18G JAZAM,9.0,0.0,13.5,17.66365649221949
2024-02-01,COLORS SOFT GEL NEON ROSA 25G MIX,3.0,0.0,9.927480000000001,17.26730392472384
2024-02-01,COLORS SOFT GEL NEON VERDE 25G MIX,5.0,0.0,4.66,17.26730392472384
2024-02-01,COLORS SOFT GEL VINTAGE MARSALA 25G MIX,2.0,0.0,2.43936,17.26730392472384
2024-02-01,COLORS SOFT GEL VINTAGE NUDE 25G MIX,1.0,0.0,2.417693333333333,17.26730392472384
2024-02-01,COMPOSTO ALCOOLICO ARTESANAL 270ML MADI,1.0,0.0,6.78,17.26730392472384
2024-02-01,COMPOSTO ALCOOLICO ARTESANAL 60ML MADI,8.0,0.0,15.64,19.194962717823795
2024-02-01,COMPOSTO LACTEO 380G NINHO FORTE 380G NESTLE,65.0,0.0,141.48,101.31128761158503
2024-02-01,CONE INCOLOR 10x15CM C/50 CROMUS,20.0,0.0,27.0,19.194962717823795
2024-02-01,CONE INCOLOR 14X23CM C/50 CROMUS,39.0,0.0,24.86,19.591315285319446
2024-02-01,COLORS SOFT GEL NEON CORAL 25G MIX,6.0,0.0,4.44,17.26730392472384
2024-02-01,COLORS SOFT GEL NEON AMARELO 25G MIX,1.0,0.0,3.38,17.26730392472384
2024-02-01,COLORETI 500G JAZAM,27.0,0.0,12.06,19.194962717823795
2024-02-01,COLORETI AMARELO 300G JAZAM,7.0,0.0,15.24,17.66365649221949
2024-02-01,COLORETI AMORE 500G JAZAM,1.0,0.0,9.1,17.26730392472384
2024-02-01,COLORETI BALL 500G JAZAM,10.0,0.0,10.42,17.26730392472384
2024-02-01,COLORETI BALL KIDS 280G JAZAM,4.0,0.0,1.6723733333333335,17.26730392472384
2024-02-01,COLORETI BRANCO 300G JAZAM ,20.0,0.0,16.18,19.194962717823795
2024-02-01,COLORETI FESTA 324G JAZAM,11.0,0.0,19.94,17.26730392472384
2024-02-01,COLORETI FESTA AMORE 324G JAZAM,20.0,0.0,11.62,17.26730392472384
2024-02-01,COLORETI 1KG JAZAM,13.0,0.0,26.55638,27.088629035089365
2024-02-01,COLORETI FESTA HALLOWEN 324G JAZAM,6.0,0.0,5.3,17.26730392472384
2024-02-01,COLORETI GRANULETI 900G JAZAM,36.0,0.0,36.88,19.591315285319446
2024-02-01,COLORETI GRANULETI MARROM 250G JAZAM,1.0,0.0,3.5296800000000004,17.26730392472384
2024-02-01,COLORETI LARANJA 300G,20.0,0.0,11.42,17.26730392472384
2024-02-01,COLORETI LILAS 300G JAZAM,25.0,0.0,20.14,27.088629035089365
2024-02-01,COLORETI MINI SORTIDO GRANEL 5KG JAZAM,24.0,0.0,20.48,17.26730392472384
2024-02-01,COLORETI NEON 500G JAZAM,16.0,0.0,12.16,19.194962717823795
2024-02-01,COLORETI PRETO 300G JAZAM,16.0,0.0,15.24,17.26730392472384
2024-02-01,COLORETI GRANULETI 250G JAZAM,16.0,0.0,40.48,24.940229458089792
2024-02-01,COBERT P/ SORVETE UVA 1.3KG MARVI,2.0,0.0,7.84,17.26730392472384
2024-02-01,COBERT P/ SORVETE TUTTI FRUTI 1.3KG MARVI,2.0,0.0,8.56288,17.26730392472384
2024-02-01,CHOC TABLETE CROCANTE 80G GAROTO,214.0,0.0,97.6,85.89882354210782
2024-02-01,CHOC TABLETE CRUNCH 80G NESTLE,306.0,81.61184732121586,500.74,319.38381211214465
2024-02-01,CHOC TABLETE DIAMANTE NEGRO 80G LACTA,2.0,1.6581697636155468,103.32,64.06302534456398
2024-02-01,CHOC TABLETE DIPLOMATA 80G NESTLE,219.0,19.40153904496566,219.86,142.09484166285472
2024-02-01,CHOC TABLETE DUO COOKIES 150G NESTLE,34.0,0.0,40.34836,25.16097024198941
2024-02-01,CHOC TABLETE GALAK 80G NESTLE,794.0,571.5669886062947,862.08,791.3282751378944
2024-02-01,CHOC TABLETE LAKA/DIAMANTE NEGRO 80G LACTA,39.0,2.8802959839547952,93.2,61.058451011733595
2024-02-01,CHOC TABLETE MEIO AMARGO 40% 80G ARCOR,697.0,52.405856711056344,214.58,119.39533541647198
2024-02-01,CHOC TABLETE MEIO AMARGO 80G GAROTO,348.0,16.27321601598163,320.48,319.38381211214465
2024-02-01,CHOC TABLETE MOCA BRIGADEIRO 80G NESTLE,1.0,0.0,49.12,33.75019491492668
2024-02-01,CHOC TABLETE NESCAU BALL 12X75G 900G NESTLE,1.0,0.0,2.2049999999999996,17.26730392472384
2024-02-01,CHOC TABLETE NESCAU BALL 75G NESTLE,232.0,208.18645768518132,279.42,462.3614371209201
2024-02-01,CHOC TABLETE CORES 80G GAROTO,107.0,0.0,96.82,83.80842759218756
2024-02-01,CHOC TABLETE CASTANHA DE CAJU 80G GAROTO,159.0,0.0,126.7,147.0711566722955
2024-02-01,CHOC TABLETE CAJU E PASSAS 80G GAROTO,265.0,0.0,220.08,177.83040224956497
2024-02-01,CHOC TABLETE BRANCO LAKA 80G LACTA,18.0,43.502749391109205,138.98,73.2693433688965
2024-02-01,CHOC TAB BRANCO 80G ARCOR,442.0,4.278260228430895,195.16,89.88850664871221
2024-02-01,CHOC TAB BRIGADEIRO 80G ARCOR,443.0,0.0,218.7,99.26329468724404
2024-02-01,CHOC TAB ROCKLETS 80G ARCOR,847.0,69.47746853663813,226.56,152.20079458514084
2024-02-01,CHOC TAB ROCKLETS BRANCO 80G ARCOR,655.0,0.0,258.56,111.41724053387118
2024-02-01,CHOC TAB TORTUGUITA BRANCO COOKIES 80G ARCOR,919.0,0.0,129.98,99.11280607440054
2024-02-01,CHOC TAB TORTUGUITA CONFEITOS 80G ARCOR,527.0,0.0,52.76,50.78369216359384
2024-02-01,CHOC TABLETE AMENDOIM 150G NESTLE,18.0,0.0,32.76,17.66365649221949
2024-02-01,CHOC TABLETE AO LEITE 150G NESTLE,28.0,0.0,26.54,19.194962717823795
2024-02-01,CHOC TABLETE AO LEITE 80G ARCOR,803.0,54.88919225893983,613.82,565.845719887447
2024-02-01,CHOC TABLETE AO LEITE 80G GAROTO,398.0,375.7336778525707,444.5,481.4673641399643
2024-02-01,CHOC TABLETE AO LEITE 80G LACTA,9.0,0.0,45.56,19.591315285319446
2024-02-01,CHOC TABLETE AO LEITE 80G NESTLE,828.0,920.1641438522308,862.92,984.5728848734395
2024-02-01,CHOC TABLETE AO LEITE SHOT 80G LACTA,40.0,0.0,28.68,17.66365649221949
2024-02-01,CHOC TABLETE BRANCO 80G GAROTO,278.0,56.603642748575055,348.82,319.38381211214465
2024-02-01,CHOC TABLETE BRANCO BISCOITO NEGRESCO 80G GAROTO,225.0,47.071041133526734,264.88,304.07943362993166
2024-02-01,CHOC TAB TORTUGUITA CROCANTE 80G ARCOR,427.0,90.47771296688097,489.22,528.1068950404177
2024-02-01,CHOC TALENTO AMENDOAS E PASSAS 85G GAROTO,173.0,254.39297395520055,288.52,321.5115989063629
2024-02-01,CHOC TALENTO BRANCO CEREAIS 85G GAROTO,173.0,143.20414964579862,170.46,153.92727172010945
2024-02-01,CHOCO POWER BALL LEITE 80GR,9.0,0.0,15.0,17.26730392472384
2024-02-01,CHOCO POWER BALL MICRO AO LEITE/BRANCO 80GR,1.0,0.0,9.92,17.26730392472384
2024-02-01,CHOCO POWER BALL MICRO BRANCO 300GR,19.0,0.0,20.56,19.591315285319446
2024-02-01,CHOCO POWER BALL MINI AO LEITE/BRANCO 500GR,18.0,0.0,83.58,70.83452994031396
2024-02-01,CHOCO POWER BALL MINI AO LEITE/BRANCO 80GR,13.0,0.0,14.56,17.26730392472384
2024-02-01,CHOCO POWER BALL MINI BRANCO 300GR,7.0,0.0,18.14,17.66365649221949
2024-02-01,CHOCO POWER BALL MINI CHOCOLATE 300G,17.0,0.0,8.82,17.26730392472384
2024-02-01,CHOCOLATE AMARGO 80% 2.5KG CALLEBAUT,32.0,0.0,52.26,27.088629035089365
2024-02-01,CHOCOLATE AMARGO MOEDAS 70.5% 400G BARRY CALLEBAUT,1.0,0.0,4.4,17.26730392472384
2024-02-01,CHOCOLATE AO LEITE 500G GAROTO,27.0,0.0,32.24,10.057511145946282
2024-02-01,CHOCOLATE AO LEITE 82G HERSHEYS,82.0,12.285734903936543,157.04,149.67788086414848
2024-02-01,CHOCO AO LEITE/BRANCO 500GR POWER BALL MICRO ,18.0,0.0,31.28,19.194962717823795
2024-02-01,CHOC TALENTO BRANCO DOCE DE LEITE 85G GAROTO,38.0,0.0,29.94,52.219698146417564
2024-02-01,CHOC TALENTO CASTANHA DO PARA 85G GAROTO,276.0,58.12638316259691,261.06,248.26170817316185
2024-02-01,CHOC TALENTO DARK NIBS DE CACAU 75G GAROTO,497.0,336.8085026243967,797.66,704.6367186796014
2024-02-01,CHOC TALENTO MEIO AMARGO AMENDOAS 85G GAROTO,211.0,155.46118892078835,299.8,322.7710474119086
2024-02-01,CHOC TALENTO OPERETA 85G GAROTO,46.0,0.0,91.94,60.521428884522855
2024-02-01,CHOC TALENTO RECH MORANGO 85G GAROTO,106.0,0.0,142.0,113.5564354401299
2024-02-01,CHOC TORTUGUITA CHOCOCROCANTE 15.5G ARCOR,178.0,0.0,125.16,95.25540222283834
2024-02-01,CHOC TALENTO AVELA 85G GAROTO,256.0,314.3321687192657,463.46,362.74989668748924
2024-02-01,CHOC TORTUGUITA CHOCOCROCANTE 372G ARCOR,24.0,0.0,30.34,25.16097024198941
2024-02-01,CHOC UNIQUE GOTAS AMAZONIA 70% 400G HARALD ,13.0,0.0,10.86,17.66365649221949
2024-02-01,CHOC UNIQUE GOTAS BAHIA 53% 400G HARALD ,9.0,0.0,4.52,17.26730392472384
2024-02-01,CHOC UNIQUE GOTAS BAHIA 63% 400G HARALD ,3.0,0.0,5.16,17.26730392472384
2024-02-01,CHOC UNIQUE GOTAS LEITE 35% 400G HARALD ,6.0,0.0,8.5,17.26730392472384
2024-02-01,CHOCO 500GR POWER BALL AO LEITE,47.0,0.0,99.76,70.6674337355546
2024-02-01,CHOC TORTUGUITA MIX 134.5G ARCOR,154.0,299.2110312626044,446.3,379.973680500283
2024-02-01,CHOC TAB AMARGO 70% CRUNCHY 80G ARCOR,119.0,0.0,190.44,86.13890842252692
2024-02-01,CHOC TAB AMARGO 53% 80G ARCOR,171.0,0.0,200.52,286.37728604135214
2024-02-01,CHOC MEIO AMARGO 1.01KG SICAO,50.0,0.0,24.52,19.194962717823795
2024-02-01,CHOC MEIO AMARGO 1KG NESTLE ,158.0,0.0,92.9,115.92338699151372
2024-02-01,CHOC MEIO AMARGO 2.1KG GAROTO,231.0,0.0,36.1,31.056499273771557
2024-02-01,CHOC MEIO AMARGO GENUINE 2.1KG CARGILL,6.0,0.0,2.88,17.26730392472384
2024-02-01,CHOC MEIO AMARGO NOBRE 2.1KG SICAO,3.0,0.0,61.2,42.411216875103676
2024-02-01,CHOC MELKEN AO LEITE 1.01KG HARALD,72.0,0.0,82.38,244.27460565517188
2024-02-01,CHOC MELKEN AO LEITE 2.1KG HARALD,94.0,0.0,42.62,112.11876245060168
2024-02-01,CHOC MELKEN AO LEITE 500G HARALD,24.0,0.0,34.62,27.088629035089365
2024-02-01,CHOC MELKEN BARRA PLANT BASED 500G HARALD,4.0,0.0,7.18,17.26730392472384
2024-02-01,CHOC MELKEN BLEND 1.01KG HARALD,49.0,0.0,25.644180000000002,20.007996332159426
2024-02-01,CHOC MELKEN BLEND 2.1KG HARALD,14.0,0.0,11.72,19.194962717823795
2024-02-01,CHOC MELKEN BRANCO 1.01KG HARALD,62.0,0.0,51.94,50.78369216359384
2024-02-01,CHOC MELKEN BRANCO 2.1KG HARALD,23.0,0.0,24.88,25.16097024198941
2024-02-01,CHOC MELKEN BRANCO 500G HARALD,29.0,0.0,29.42,19.194962717823795
2024-02-01,CHOC MELKEN GOTAS AO LEITE 2.05KG HARALD,26.0,124.8512018278812,119.02,156.15368345242612
2024-02-01,CHOC MELKEN GOTAS BLEND 2.05KG HARALD,83.0,0.0,19.6,19.194962717823795
2024-02-01,CHOC LOLLO FLOWPACK 114G NESTLE,26.0,0.0,65.14,31.056499273771557
2024-02-01,CHOC LOLLO 30X28G NESTLE,19.0,0.0,9.9,17.66365649221949
2024-02-01,CHOC LOLLO 28G NESTLE,419.0,223.31330888710562,378.12,462.3614371209201
2024-02-01,CHOC GRANULADO BRANCO AQUARELA 500G MAVALERIO,0.0,0.0,11.64,19.194962717823795
2024-02-01,CHOC GRANULADO COLORIDO 500G DORI,78.0,0.0,42.96,32.46088033894989
2024-02-01,CHOC GRANULADO CONFEITO COLORIDO 1KG DORI,22.0,0.0,18.86,17.66365649221949
2024-02-01,CHOC GRANULADO CROCANTE COBERTOP 1.005KG,3.0,0.0,7.1,17.26730392472384
2024-02-01,CHOC GRANULADO CROCANTE CONFEITEIRO 1.01KG HARALD,16.0,0.0,31.78,25.70758510100121
2024-02-01,CHOC GRANULADO FLOCOS MACIO 150G MIL CORES ,63.0,0.0,40.74,27.088629035089365
2024-02-01,CHOC GRANULADO FLOCOS MACIO 2.5KG MAVALERIO,3.0,0.0,4.82,17.26730392472384
2024-02-01,CHOC MELKEN GOTAS BRANCO 2.05KG HARALD,20.0,0.0,42.16,19.194962717823795
2024-02-01,CHOC GRANULADO MACIO COBERTOP 1.005KG,14.0,0.0,15.92,17.26730392472384
2024-02-01,CHOC GRANULADO MACIO ESCURO CONFEITEIRO 1.01KG HARALD,83.0,0.0,192.58,105.28408316438623
2024-02-01,CHOC GRANULADO MESCLADO 500G DORI,44.0,0.0,33.22,21.93565512525938
2024-02-01,CHOC GRANULADO MIL CORES CROCANTE 150G MAVALERIO,8.0,0.0,33.7,21.93565512525938
2024-02-01,CHOC GRANULADO MIL CORES CROCANTE 1KG MAVALERIO,18.0,0.0,16.0,19.194962717823795
2024-02-01,CHOC GRANULADO MIL CORES MACIO 1KG MAVALERIO,26.0,0.0,45.08,33.20489885077114
2024-02-01,CHOC GRANULADO MIL CORES MACIO 500G MAVALERIO,24.0,0.0,96.38,47.61637197420481
2024-02-01,CHOC GRANULADO MACIO COLORIDO COBERTOP 1.005KG,4.0,0.0,4.86,13.874459069813273
2024-02-01,CHOC TAB AMARGO 70% 80G ARCOR,758.0,545.0093680304815,1032.2,926.8397041559463
2024-02-01,CHOC MELKEN GOTAS MEIO AMARGO 2.05KG HARALD,21.0,0.0,38.44,17.26730392472384
2024-02-01,CHOC MELKEN GRANULE BRANCO 130G HARALD,15.0,0.0,12.92,19.194962717823795
2024-02-01,CHOC PO DONA JURA 70% 500G CACAU FOODS,28.0,0.0,31.3,27.088629035089365
2024-02-01,CHOC PO SOLUV DONA JURA 35% CACAU 200G CACAU FOODS,77.0,0.0,41.5,48.41920189098498
2024-02-01,"CHOC PO SOLUVEL 32% CACAU 1,005KG CACAU FOODS",16.0,0.0,23.02,19.194962717823795
2024-02-01,CHOC PO SOLUVEL 50% CACAU 1.005KG CACAU FOODS,289.0,87.1428860573904,262.88,447.1316231917914
2024-02-01,CHOC PO SOLUVEL 55% CACAU 200GR CACAU FOODS,24.0,0.0,56.92,43.926064327401996
2024-02-01,CHOC POWER BALL MICRO SABOR CHOCOLATE 300G,11.0,0.0,10.24,17.26730392472384
2024-02-01,CHOC PRESTIGIO 30X33G NESTLE,47.0,0.0,98.64,62.17160417130768
2024-02-01,CHOC PRESTIGIO 33G NESTLE,1043.0,661.1848947167628,1323.08,1218.0370855187853
2024-02-01,CHOC PRESTIGIO DARK 30X33G NESTLE,9.0,0.0,9.02,17.26730392472384
2024-02-01,CHOC PRESTIGIO DARK 33G NESTLE,200.0,23.199852416546776,190.86,167.72444932727882
