"LOJA";"CODIGO";"PRODUTO";"DEPARTAMENTO";"QUANTIDADE";"MES"
"1";"423793";"WAFER TRENTO BITES TORTA DE LIMAO 480G PECCIN";"BOMBONIERE";"3";"2022-11"
"4";"412438";"WAFER TRENTO CHEESECAKE DE MORANGO 512G PECCIN";"BOMBONIERE";"3";"2022-11"
"7";"412438";"WAFER TRENTO CHEESECAKE DE MORANGO 512G PECCIN";"BOMBONIERE";"3";"2022-11"
"7";"412445";"WAFER TRENTO CHEESECAKE MORANGO 32G PECCIN";"BOMBONIERE";"48";"2022-11"
"1";"412445";"WAFER TRENTO CHEESECAKE MORANGO 32G PECCIN";"BOMBONIERE";"6";"2022-11"
"4";"412445";"WAFER TRENTO CHEESECAKE MORANGO 32G PECCIN";"BOMBONIERE";"20";"2022-11"
"1";"363778";"WAFER TRENTO MASSIMO BCO C/COOKIES 16X30G 480G PECCIN";"BOMBONIERE";"2";"2022-11"
"5";"363778";"WAFER TRENTO MASSIMO BCO C/COOKIES 16X30G 480G PECCIN";"BOMBONIERE";"1";"2022-11"
"4";"363778";"WAFER TRENTO MASSIMO BCO C/COOKIES 16X30G 480G PECCIN";"BOMBONIERE";"6";"2022-11"
"5";"363761";"WAFER TRENTO MASSIMO BCO C/COOKIES 30G PECCIN";"BOMBONIERE";"22";"2022-11"
"4";"363761";"WAFER TRENTO MASSIMO BCO C/COOKIES 30G PECCIN";"BOMBONIERE";"12";"2022-11"
"1";"363761";"WAFER TRENTO MASSIMO BCO C/COOKIES 30G PECCIN";"BOMBONIERE";"29";"2022-11"
"4";"333948";"WAFER TRENTO MASSIMO CHOCOLATE 30G PECCIN";"BOMBONIERE";"16";"2022-11"
"7";"333948";"WAFER TRENTO MASSIMO CHOCOLATE 30G PECCIN";"BOMBONIERE";"37";"2022-11"
"5";"333948";"WAFER TRENTO MASSIMO CHOCOLATE 30G PECCIN";"BOMBONIERE";"59";"2022-11"
"1";"333948";"WAFER TRENTO MASSIMO CHOCOLATE 30G PECCIN";"BOMBONIERE";"36";"2022-11"
"1";"412353";"WAFER TRENTO MASSIMO DARK 30G PECCIN";"BOMBONIERE";"30";"2022-11"
"4";"412353";"WAFER TRENTO MASSIMO DARK 30G PECCIN";"BOMBONIERE";"5";"2022-11"
"5";"412353";"WAFER TRENTO MASSIMO DARK 30G PECCIN";"BOMBONIERE";"22";"2022-11"
"7";"412353";"WAFER TRENTO MASSIMO DARK 30G PECCIN";"BOMBONIERE";"62";"2022-11"
"4";"412360";"WAFER TRENTO MASSIMO DARK 480G PECCIN";"BOMBONIERE";"4";"2022-11"
"1";"412360";"WAFER TRENTO MASSIMO DARK 480G PECCIN";"BOMBONIERE";"5";"2022-11"
"5";"412360";"WAFER TRENTO MASSIMO DARK 480G PECCIN";"BOMBONIERE";"3";"2022-11"
"7";"412360";"WAFER TRENTO MASSIMO DARK 480G PECCIN";"BOMBONIERE";"14";"2022-11"
"4";"531627";"WAFER TRENTO MASSIMO DUO 30G PECCIN";"BOMBONIERE";"5";"2022-11"
"5";"531627";"WAFER TRENTO MASSIMO DUO 30G PECCIN";"BOMBONIERE";"27";"2022-11"
"1";"531627";"WAFER TRENTO MASSIMO DUO 30G PECCIN";"BOMBONIERE";"32";"2022-11"
"7";"531627";"WAFER TRENTO MASSIMO DUO 30G PECCIN";"BOMBONIERE";"32";"2022-11"
"4";"531610";"WAFER TRENTO MASSIMO DUO 480G PECCIN";"BOMBONIERE";"6";"2022-11"
"1";"531610";"WAFER TRENTO MASSIMO DUO 480G PECCIN";"BOMBONIERE";"2";"2022-11"
"7";"531610";"WAFER TRENTO MASSIMO DUO 480G PECCIN";"BOMBONIERE";"4";"2022-11"
"5";"531610";"WAFER TRENTO MASSIMO DUO 480G PECCIN";"BOMBONIERE";"4";"2022-11"
"5";"591874";"WAFER TRENTO MASSIMO NUTS AMRGO 30G PECCIN";"BOMBONIERE";"60";"2022-11"
"7";"591874";"WAFER TRENTO MASSIMO NUTS AMRGO 30G PECCIN";"BOMBONIERE";"11";"2022-11"
"4";"591874";"WAFER TRENTO MASSIMO NUTS AMRGO 30G PECCIN";"BOMBONIERE";"8";"2022-11"
"5";"589697";"WAFER TRENTO MASSIMO NUTS AO LEITE 480G PECCIN";"BOMBONIERE";"8";"2022-11"
"7";"589697";"WAFER TRENTO MASSIMO NUTS AO LEITE 480G PECCIN";"BOMBONIERE";"11";"2022-11"
"4";"589697";"WAFER TRENTO MASSIMO NUTS AO LEITE 480G PECCIN";"BOMBONIERE";"3";"2022-11"
"5";"373692";"WAFER TRENTO MASSIMO PACOCA 30G PECCIN";"BOMBONIERE";"31";"2022-11"
"4";"373692";"WAFER TRENTO MASSIMO PACOCA 30G PECCIN";"BOMBONIERE";"4";"2022-11"
"1";"373692";"WAFER TRENTO MASSIMO PACOCA 30G PECCIN";"BOMBONIERE";"11";"2022-11"
"7";"373692";"WAFER TRENTO MASSIMO PACOCA 30G PECCIN";"BOMBONIERE";"13";"2022-11"
"4";"373685";"WAFER TRENTO MASSIMO PACOCA 480G PECCIN";"BOMBONIERE";"1";"2022-11"
"7";"373685";"WAFER TRENTO MASSIMO PACOCA 480G PECCIN";"BOMBONIERE";"1";"2022-11"
"5";"373685";"WAFER TRENTO MASSIMO PACOCA 480G PECCIN";"BOMBONIERE";"1";"2022-11"
"7";"333931";"WAFER TRENTO MASSIMO 480G PECCIN";"BOMBONIERE";"23";"2022-11"
"1";"333931";"WAFER TRENTO MASSIMO 480G PECCIN";"BOMBONIERE";"8";"2022-11"
"4";"333931";"WAFER TRENTO MASSIMO 480G PECCIN";"BOMBONIERE";"5";"2022-11"
"5";"333931";"WAFER TRENTO MASSIMO 480G PECCIN";"BOMBONIERE";"9";"2022-11"
"1";"363754";"WAFER TRENTO MOUSSE DE MARACUJA 32G PECCIN";"BOMBONIERE";"19";"2022-11"
"5";"363754";"WAFER TRENTO MOUSSE DE MARACUJA 32G PECCIN";"BOMBONIERE";"53";"2022-11"
"4";"363754";"WAFER TRENTO MOUSSE DE MARACUJA 32G PECCIN";"BOMBONIERE";"13";"2022-11"
"4";"363747";"WAFER TRENTO MOUSSE DE MARACUJA 512G PECCIN";"BOMBONIERE";"4";"2022-11"
"1";"363747";"WAFER TRENTO MOUSSE DE MARACUJA 512G PECCIN";"BOMBONIERE";"1";"2022-11"
"5";"363747";"WAFER TRENTO MOUSSE DE MARACUJA 512G PECCIN";"BOMBONIERE";"4";"2022-11"
"7";"78733";"WAFER TRENTO RECH AVELAS 32G PECCIN";"BOMBONIERE";"12";"2022-11"
"5";"78733";"WAFER TRENTO RECH AVELAS 32G PECCIN";"BOMBONIERE";"8";"2022-11"
"4";"78733";"WAFER TRENTO RECH AVELAS 32G PECCIN";"BOMBONIERE";"16";"2022-11"
"1";"78740";"WAFER TRENTO RECH AVELAS 512G PECCIN";"BOMBONIERE";"30";"2022-11"
"4";"78740";"WAFER TRENTO RECH AVELAS 512G PECCIN";"BOMBONIERE";"9";"2022-11"
"7";"220897";"WAFER TRENTO RECH BRANCO 32G PECCIN";"BOMBONIERE";"23";"2022-11"
"1";"220897";"WAFER TRENTO RECH BRANCO 32G PECCIN";"BOMBONIERE";"58";"2022-11"
"4";"220897";"WAFER TRENTO RECH BRANCO 32G PECCIN";"BOMBONIERE";"40";"2022-11"
"1";"220903";"WAFER TRENTO RECH BRANCO 512G PECCIN";"BOMBONIERE";"4";"2022-11"
"4";"220903";"WAFER TRENTO RECH BRANCO 512G PECCIN";"BOMBONIERE";"16";"2022-11"
"4";"78696";"WAFER TRENTO RECH CHOCOLATE 32G PECCIN";"BOMBONIERE";"2";"2022-11"
"5";"78696";"WAFER TRENTO RECH CHOCOLATE 32G PECCIN";"BOMBONIERE";"26";"2022-11"
"1";"78696";"WAFER TRENTO RECH CHOCOLATE 32G PECCIN";"BOMBONIERE";"13";"2022-11"
"4";"78702";"WAFER TRENTO RECH CREME 32G PECCIN";"BOMBONIERE";"16";"2022-11"
"7";"78702";"WAFER TRENTO RECH CREME 32G PECCIN";"BOMBONIERE";"60";"2022-11"
"1";"78702";"WAFER TRENTO RECH CREME 32G PECCIN";"BOMBONIERE";"16";"2022-11"
"7";"78771";"WAFER TRENTO RECH CREME 512G PECCIN";"BOMBONIERE";"6";"2022-11"
"1";"78771";"WAFER TRENTO RECH CREME 512G PECCIN";"BOMBONIERE";"3";"2022-11"
"4";"78771";"WAFER TRENTO RECH CREME 512G PECCIN";"BOMBONIERE";"7";"2022-11"
"1";"292139";"WAFER TRENTO RECH DARK 32G PECCIN";"BOMBONIERE";"30";"2022-11"
"4";"292139";"WAFER TRENTO RECH DARK 32G PECCIN";"BOMBONIERE";"50";"2022-11"
"7";"292139";"WAFER TRENTO RECH DARK 32G PECCIN";"BOMBONIERE";"2";"2022-11"
"5";"292139";"WAFER TRENTO RECH DARK 32G PECCIN";"BOMBONIERE";"119";"2022-11"
"5";"292146";"WAFER TRENTO RECH DARK 512G PECCIN";"BOMBONIERE";"19";"2022-11"
"1";"292146";"WAFER TRENTO RECH DARK 512G PECCIN";"BOMBONIERE";"5";"2022-11"
"4";"292146";"WAFER TRENTO RECH DARK 512G PECCIN";"BOMBONIERE";"23";"2022-11"
"7";"531634";"WAFER TRENTO RECH DUO 32G PECCIN";"BOMBONIERE";"3";"2022-11"
"7";"513449";"WAFER TRENTO RECH MORANGO 32G PECCIN";"BOMBONIERE";"47";"2022-11"
"5";"513449";"WAFER TRENTO RECH MORANGO 32G PECCIN";"BOMBONIERE";"74";"2022-11"
"4";"513449";"WAFER TRENTO RECH MORANGO 32G PECCIN";"BOMBONIERE";"19";"2022-11"
"1";"513449";"WAFER TRENTO RECH MORANGO 32G PECCIN";"BOMBONIERE";"29";"2022-11"
"4";"505475";"WAFER TRENTO RECH MORANGO 512G PECCIN";"BOMBONIERE";"6";"2022-11"
"7";"505475";"WAFER TRENTO RECH MORANGO 512G PECCIN";"BOMBONIERE";"3";"2022-11"
"5";"505475";"WAFER TRENTO RECH MORANGO 512G PECCIN";"BOMBONIERE";"8";"2022-11"
"1";"505475";"WAFER TRENTO RECH MORANGO 512G PECCIN";"BOMBONIERE";"1";"2022-11"
"7";"567442";"WAFER TRENTO SPECIALE AVELA AO LEITE 26G PECCIN";"BOMBONIERE";"47";"2022-11"
"1";"567442";"WAFER TRENTO SPECIALE AVELA AO LEITE 26G PECCIN";"BOMBONIERE";"28";"2022-11"
"5";"567442";"WAFER TRENTO SPECIALE AVELA AO LEITE 26G PECCIN";"BOMBONIERE";"9";"2022-11"
"1";"567428";"WAFER TRENTO SPECIALE AVELA AO LEITE 312G PECCIN";"BOMBONIERE";"7";"2022-11"
"4";"567435";"WAFER TRENTO SPECIALE AVELA BRANCO 26G PECCIN";"BOMBONIERE";"24";"2022-11"
"5";"567435";"WAFER TRENTO SPECIALE AVELA BRANCO 26G PECCIN";"BOMBONIERE";"3";"2022-11"
"7";"567435";"WAFER TRENTO SPECIALE AVELA BRANCO 26G PECCIN";"BOMBONIERE";"39";"2022-11"
"1";"567435";"WAFER TRENTO SPECIALE AVELA BRANCO 26G PECCIN";"BOMBONIERE";"28";"2022-11"
"7";"567411";"WAFER TRENTO SPECIALE AVELA BRANCO 312G PECCIN";"BOMBONIERE";"2";"2022-11"
"1";"567411";"WAFER TRENTO SPECIALE AVELA BRANCO 312G PECCIN";"BOMBONIERE";"1";"2022-11"
"4";"567411";"WAFER TRENTO SPECIALE AVELA BRANCO 312G PECCIN";"BOMBONIERE";"5";"2022-11"
"7";"330268";"WAFER TRENTO TORTA DE LIMAO 32G PECCIN";"BOMBONIERE";"72";"2022-11"
"5";"330268";"WAFER TRENTO TORTA DE LIMAO 32G PECCIN";"BOMBONIERE";"88";"2022-11"
"1";"330268";"WAFER TRENTO TORTA DE LIMAO 32G PECCIN";"BOMBONIERE";"51";"2022-11"
"7";"330275";"WAFER TRENTO TORTA DE LIMAO 512G PECCIN";"BOMBONIERE";"7";"2022-11"
"1";"330275";"WAFER TRENTO TORTA DE LIMAO 512G PECCIN";"BOMBONIERE";"3";"2022-11"
"5";"330275";"WAFER TRENTO TORTA DE LIMAO 512G PECCIN";"BOMBONIERE";"5";"2022-11"
"5";"523431";"WAFER TRENTO TORTA DE MACA 32G PECCIN";"BOMBONIERE";"42";"2022-11"
"7";"523431";"WAFER TRENTO TORTA DE MACA 32G PECCIN";"BOMBONIERE";"20";"2022-11"
"4";"523431";"WAFER TRENTO TORTA DE MACA 32G PECCIN";"BOMBONIERE";"7";"2022-11"
"4";"523493";"WAFER TRENTO TORTA DE MACA 512G PECCIN";"BOMBONIERE";"2";"2022-11"
"7";"523493";"WAFER TRENTO TORTA DE MACA 512G PECCIN";"BOMBONIERE";"1";"2022-11"
"5";"523493";"WAFER TRENTO TORTA DE MACA 512G PECCIN";"BOMBONIERE";"4";"2022-11"
"1";"265942";"WAFER TURRON Y MANI 25G ARCOR";"BOMBONIERE";"48";"2022-11"
"7";"265942";"WAFER TURRON Y MANI 25G ARCOR";"BOMBONIERE";"13";"2022-11"
"5";"265942";"WAFER TURRON Y MANI 25G ARCOR";"BOMBONIERE";"41";"2022-11"
"4";"265942";"WAFER TURRON Y MANI 25G ARCOR";"BOMBONIERE";"5";"2022-11"
"7";"82464";"WHEY BAR LOW CARB CHOCOLATE 40G PROBIOTICA";"DIET & LIGHT";"10";"2022-11"
"1";"447355";"WHEY BAR LOW CARB COOKIES CREAM 40G PROBIOTICA";"DIET & LIGHT";"8";"2022-11"
"7";"82471";"WHEY BAR LOW CARB MORANGO 40G PROBIOTICA";"DIET & LIGHT";"6";"2022-11"
"1";"82471";"WHEY BAR LOW CARB MORANGO 40G PROBIOTICA";"DIET & LIGHT";"3";"2022-11"
"5";"560597";"WHEY PROT ISO/HID CAPPUC SACH 30G LINEA";"DIET & LIGHT";"2";"2022-11"
"4";"560597";"WHEY PROT ISO/HID CAPPUC SACH 30G LINEA";"DIET & LIGHT";"2";"2022-11"
"4";"560580";"WHEY PROT ISO/HID CHOCO SACH 30G LINEA";"DIET & LIGHT";"1";"2022-11"
"5";"560221";"WHEY PROT LINEA ISO/HID COOKIES SACH 30G ";"CONFEITARIA";"2";"2022-11"
"4";"560221";"WHEY PROT LINEA ISO/HID COOKIES SACH 30G ";"CONFEITARIA";"1";"2022-11"
"1";"487450";"WHISKY CHIVAS REGAL XV 750ML";"BEBIDA";"1";"2022-11"
"4";"62596";"XAROPE DE GLUCOSE 150G MIX";"CONFEITARIA";"2";"2022-11"
"7";"62527";"XAROPE GLUCOSE MILHO 250G ARCOLOR";"CONFEITARIA";"5";"2022-11"
"4";"62527";"XAROPE GLUCOSE MILHO 250G ARCOLOR";"CONFEITARIA";"8";"2022-11"
"1";"62527";"XAROPE GLUCOSE MILHO 250G ARCOLOR";"CONFEITARIA";"6";"2022-11"
"5";"437622";"X-CLE HORTELA 200G DOCILE";"BOMBONIERE";"17";"2022-11"
"1";"437622";"X-CLE HORTELA 200G DOCILE";"BOMBONIERE";"6";"2022-11"
"4";"437622";"X-CLE HORTELA 200G DOCILE";"BOMBONIERE";"15";"2022-11"
"7";"437622";"X-CLE HORTELA 200G DOCILE";"BOMBONIERE";"9";"2022-11"
"5";"437875";"X-CLE MELANCIA 200G DOCILE";"BOMBONIERE";"16";"2022-11"
"7";"437875";"X-CLE MELANCIA 200G DOCILE";"BOMBONIERE";"8";"2022-11"
"1";"437875";"X-CLE MELANCIA 200G DOCILE";"BOMBONIERE";"4";"2022-11"
"4";"437875";"X-CLE MELANCIA 200G DOCILE";"BOMBONIERE";"15";"2022-11"
"5";"423618";"X-CLE MORANGO 11G DOCILE";"BOMBONIERE";"38";"2022-11"
"4";"423618";"X-CLE MORANGO 11G DOCILE";"BOMBONIERE";"72";"2022-11"
"1";"423618";"X-CLE MORANGO 11G DOCILE";"BOMBONIERE";"48";"2022-11"
"1";"437615";"X-CLE MORANGO 200G DOCILE";"BOMBONIERE";"20";"2022-11"
"7";"437615";"X-CLE MORANGO 200G DOCILE";"BOMBONIERE";"19";"2022-11"
"5";"437615";"X-CLE MORANGO 200G DOCILE";"BOMBONIERE";"37";"2022-11"
"4";"437615";"X-CLE MORANGO 200G DOCILE";"BOMBONIERE";"40";"2022-11"
"7";"437646";"X-CLE PINTA LINGUA AZUL TUTTI FRUTTI CITRICO 200G DOCILE";"BOMBONIERE";"9";"2022-11"
"1";"437646";"X-CLE PINTA LINGUA AZUL TUTTI FRUTTI CITRICO 200G DOCILE";"BOMBONIERE";"17";"2022-11"
"1";"381482";"X-CLE TUTTI FRUTTI MORANGO 500G DOCILE";"BOMBONIERE";"1";"2022-11"
"1";"294645";"X-CLE TUTTI FRUTTI SORTIDO 500G DOCILE";"BOMBONIERE";"7";"2022-11"
"4";"294645";"X-CLE TUTTI FRUTTI SORTIDO 500G DOCILE";"BOMBONIERE";"3";"2022-11"
"5";"294645";"X-CLE TUTTI FRUTTI SORTIDO 500G DOCILE";"BOMBONIERE";"8";"2022-11"
"7";"294645";"X-CLE TUTTI FRUTTI SORTIDO 500G DOCILE";"BOMBONIERE";"5";"2022-11"
"1";"462624";"X-CLE TUTTI FRUTTI UNI 264G DOCILE";"BOMBONIERE";"3";"2022-11"
"5";"462624";"X-CLE TUTTI FRUTTI UNI 264G DOCILE";"BOMBONIERE";"2";"2022-11"
"4";"462624";"X-CLE TUTTI FRUTTI UNI 264G DOCILE";"BOMBONIERE";"3";"2022-11"
"1";"596909";"X-CLE TUTTI FRUTTI UNICORNIO 11G DOCILE";"BOMBONIERE";"16";"2022-11"
"5";"596909";"X-CLE TUTTI FRUTTI UNICORNIO 11G DOCILE";"BOMBONIERE";"35";"2022-11"
"4";"423625";"X-CLE TUTTI FRUTTI 11G DOCILE";"BOMBONIERE";"24";"2022-11"
"1";"423625";"X-CLE TUTTI FRUTTI 11G DOCILE";"BOMBONIERE";"144";"2022-11"
"7";"423625";"X-CLE TUTTI FRUTTI 11G DOCILE";"BOMBONIERE";"44";"2022-11"
"7";"437592";"X-CLE TUTTI FRUTTI 200G DOCILE";"BOMBONIERE";"17";"2022-11"
"1";"437592";"X-CLE TUTTI FRUTTI 200G DOCILE";"BOMBONIERE";"25";"2022-11"
"5";"437592";"X-CLE TUTTI FRUTTI 200G DOCILE";"BOMBONIERE";"31";"2022-11"
"4";"437592";"X-CLE TUTTI FRUTTI 200G DOCILE";"BOMBONIERE";"28";"2022-11"
"7";"437608";"X-CLE UVA 200G DOCILE";"BOMBONIERE";"16";"2022-11"
"4";"437608";"X-CLE UVA 200G DOCILE";"BOMBONIERE";"17";"2022-11"
"1";"437608";"X-CLE UVA 200G DOCILE";"BOMBONIERE";"4";"2022-11"
"5";"437608";"X-CLE UVA 200G DOCILE";"BOMBONIERE";"19";"2022-11"
"4";"624497";"10 OCULOS ATARI";"FESTA";"2";"2022-11"
"1";"624497";"10 OCULOS ATARI";"FESTA";"2";"2022-11"
"7";"624497";"10 OCULOS ATARI";"FESTA";"2";"2022-11"
"7";"390972";"10 OCULOS ESTRELA";"FESTA";"1";"2022-11"
"1";"390972";"10 OCULOS ESTRELA";"FESTA";"1";"2022-11"
"1";"432733";"10 OCULOS E.T";"FESTA";"1";"2022-11"
"4";"390989";"10 OCULOS GATAO";"FESTA";"2";"2022-11"
"5";"433488";"10 OCULOS GATINHO ";"FESTA";"7";"2022-11"
"7";"401081";"10 OCULOS GATINHO LUXO";"FESTA";"1";"2022-11"
"4";"391009";"10 OCULOS MAOZINHA";"FESTA";"1";"2022-11"
"1";"391016";"10 OCULOS NERD";"FESTA";"1";"2022-11"
"4";"391016";"10 OCULOS NERD";"FESTA";"3";"2022-11"
"4";"320191";"10 OCULOS PLASTICO ZERO";"FESTA";"1";"2022-11"
"4";"391030";"10 OCULOS QUADRADO";"FESTA";"1";"2022-11"
"1";"391047";"10 OCULOS RETRO";"FESTA";"2";"2022-11"
"7";"391047";"10 OCULOS RETRO";"FESTA";"1";"2022-11"
"5";"391047";"10 OCULOS RETRO";"FESTA";"1";"2022-11"
"1";"401265";"10 TIARA CORAÇÃO";"FESTA";"1";"2022-11"
"5";"401265";"10 TIARA CORAÇÃO";"FESTA";"3";"2022-11"
"5";"353960";"8 CORES CONFEITO MICANGA 500G";"CONFEITARIA";"1";"2022-11"
"1";"353960";"8 CORES CONFEITO MICANGA 500G";"CONFEITARIA";"1";"2022-11"
"7";"353960";"8 CORES CONFEITO MICANGA 500G";"CONFEITARIA";"1";"2022-11"
"4";"353960";"8 CORES CONFEITO MICANGA 500G";"CONFEITARIA";"5";"2022-11"
"1";"444286";" BALOES METALLIC TAM 9 CHUMBO C/25 SAO ROQUE";"FESTA";"5";"2022-12"
"5";"530262";" D.S.L SABOR DOCE LEITE 400G (DT) ";"BOMBONIERE";"54";"2022-12"
"1";"530262";" D.S.L SABOR DOCE LEITE 400G (DT) ";"BOMBONIERE";"84";"2022-12"
"5";"529181";" FILM EMB.ALM REFIL 38 CM X 300 M ART LINE";"FESTA";"1";"2022-12"
"1";"529181";" FILM EMB.ALM REFIL 38 CM X 300 M ART LINE";"FESTA";"1";"2022-12"
"7";"529198";" FILM EMB.ALM TRILHO CORTANTE 38 CM X 300 M ART LINE";"FESTA";"1";"2022-12"
"1";"529143";" FILM EMB.ALM TUBETE 28 CM X 15 M ART LINE";"FESTA";"4";"2022-12"
"4";"529143";" FILM EMB.ALM TUBETE 28 CM X 15 M ART LINE";"FESTA";"12";"2022-12"
"5";"529143";" FILM EMB.ALM TUBETE 28 CM X 15 M ART LINE";"FESTA";"5";"2022-12"
"7";"564915";" PALITO PONTA REDONDA NATURAL ESCOLAR C/100 THEOTO";"FESTA";"7";"2022-12"
"1";"564915";" PALITO PONTA REDONDA NATURAL ESCOLAR C/100 THEOTO";"FESTA";"12";"2022-12"
"5";"564915";" PALITO PONTA REDONDA NATURAL ESCOLAR C/100 THEOTO";"FESTA";"10";"2022-12"
"4";"564915";" PALITO PONTA REDONDA NATURAL ESCOLAR C/100 THEOTO";"FESTA";"12";"2022-12"
"4";"623940";" SUP GUIRLANDA TRANSPARENTE (SUP GUIRLANDAS) CROMUS";"PRODUTOS DE EPOCAS";"2";"2022-12"
"7";"623940";" SUP GUIRLANDA TRANSPARENTE (SUP GUIRLANDAS) CROMUS";"PRODUTOS DE EPOCAS";"0";"2022-12"
"1";"528849";"AAMENDOIM SALGADO COM PELE 200G BIRO BIRO";"BOMBONIERE";"1";"2022-12"
"7";"528849";"AAMENDOIM SALGADO COM PELE 200G BIRO BIRO";"BOMBONIERE";"1";"2022-12"
"5";"528849";"AAMENDOIM SALGADO COM PELE 200G BIRO BIRO";"BOMBONIERE";"3";"2022-12"
"5";"305013";"ABACAXI EM CALDA RODELAS ZERO 400G SCHRAMM";"CONFEITARIA";"3";"2022-12"
"7";"305013";"ABACAXI EM CALDA RODELAS ZERO 400G SCHRAMM";"CONFEITARIA";"1";"2022-12"
"5";"74100";"ABACAXI EM CALDA RODELAS 400G SCHRAMM";"CONFEITARIA";"2";"2022-12"
"4";"74100";"ABACAXI EM CALDA RODELAS 400G SCHRAMM";"CONFEITARIA";"1";"2022-12"
"7";"74100";"ABACAXI EM CALDA RODELAS 400G SCHRAMM";"CONFEITARIA";"2";"2022-12"
"1";"74100";"ABACAXI EM CALDA RODELAS 400G SCHRAMM";"CONFEITARIA";"4";"2022-12"
"4";"70454";"ACAFRAO EM PO 40G SIAMAR";"MERCEARIA";"5";"2022-12"
"1";"589505";"ACAI + GRANOLAS  220ML TROPIMIX";"BOMBONIERE";"6";"2022-12"
"4";"589505";"ACAI + GRANOLAS  220ML TROPIMIX";"BOMBONIERE";"1";"2022-12"
"7";"589505";"ACAI + GRANOLAS  220ML TROPIMIX";"BOMBONIERE";"2";"2022-12"
"1";"589529";"ACAI COM CHOC AVELA + DISQUETES 220ML TROPIMIX";"BOMBONIERE";"12";"2022-12"
"5";"589529";"ACAI COM CHOC AVELA + DISQUETES 220ML TROPIMIX";"BOMBONIERE";"8";"2022-12"
"4";"589529";"ACAI COM CHOC AVELA + DISQUETES 220ML TROPIMIX";"BOMBONIERE";"2";"2022-12"
"7";"589529";"ACAI COM CHOC AVELA + DISQUETES 220ML TROPIMIX";"BOMBONIERE";"8";"2022-12"
"7";"589512";"ACAI COM LEITINHO + DISQUETES  220ML TROPIMIX";"BOMBONIERE";"9";"2022-12"
"5";"589512";"ACAI COM LEITINHO + DISQUETES  220ML TROPIMIX";"BOMBONIERE";"7";"2022-12"
"4";"589512";"ACAI COM LEITINHO + DISQUETES  220ML TROPIMIX";"BOMBONIERE";"5";"2022-12"
"1";"589512";"ACAI COM LEITINHO + DISQUETES  220ML TROPIMIX";"BOMBONIERE";"11";"2022-12"
"5";"456241";"ACAI 2L TROPIMIX";"BOMBONIERE";"2";"2022-12"
"1";"456241";"ACAI 2L TROPIMIX";"BOMBONIERE";"9";"2022-12"
"4";"456241";"ACAI 2L TROPIMIX";"BOMBONIERE";"4";"2022-12"
"7";"456265";"ACAI 500G TROPIMIX";"BOMBONIERE";"1";"2022-12"
"1";"456265";"ACAI 500G TROPIMIX";"BOMBONIERE";"6";"2022-12"
"4";"456265";"ACAI 500G TROPIMIX";"BOMBONIERE";"2";"2022-12"
"5";"445160";"ACES FITILHO P/BALAO HOLOGRAFICO OURO CROMUS";"BALCAO DE DECORACAO";"2";"2022-12"
"7";"623308";"ACESSORIO CHAPEU C/LED PRETO CROMUS";"PRODUTOS DE EPOCAS";"1";"2022-12"
"7";"612715";"ACESSORIO CHAPEU OURO CROMUS";"PRODUTOS DE EPOCAS";"12";"2022-12"
"4";"612715";"ACESSORIO CHAPEU OURO CROMUS";"PRODUTOS DE EPOCAS";"2";"2022-12"
"1";"612715";"ACESSORIO CHAPEU OURO CROMUS";"PRODUTOS DE EPOCAS";"6";"2022-12"
"5";"445283";"ACESSORIO HI FLOAT SACO TRANSPORTE ROLO CROMUS";"BALCAO DE DECORACAO";"9";"2022-12"
"1";"445306";"ACESSORIO INFLADOR MANUAL P/BALAO AZUL 5,3X29  CROMUS";"BALCAO DE DECORACAO";"3";"2022-12"
"4";"572880";"ACESSORIO OCULOS ASAS VERMELHO C/01 CROMUS";"PRODUTOS DE EPOCAS";"1";"2022-12"
"7";"572880";"ACESSORIO OCULOS ASAS VERMELHO C/01 CROMUS";"PRODUTOS DE EPOCAS";"7";"2022-12"
"7";"495332";"ACESSORIO OCULOS C/CANUDO SORTIDO C/01 CROMUS";"PRODUTOS DE EPOCAS";"15";"2022-12"
"7";"623360";"ACESSORIO OCULOS GAMER OVER BRANCO  C/01 CROMUS";"PRODUTOS DE EPOCAS";"4";"2022-12"
"7";"573108";"ACESSORIO OCULOS GAMER OVER PRETO C/01 CROMUS";"PRODUTOS DE EPOCAS";"6";"2022-12"
"7";"360487";"ACESSORIO OCULOS VERMEHO C/CILIOS CROMUS";"PRODUTOS DE EPOCAS";"1";"2022-12"
"7";"623254";"ACESSORIO TIARA C/LED CORACAO ROSA C/01 CROMUS";"PRODUTOS DE EPOCAS";"7";"2022-12"
"7";"495325";"ACESSORIO TIARA C/LED PRINCESA ROSA C/01 CROMUS";"PRODUTOS DE EPOCAS";"5";"2022-12"
"7";"495318";"ACESSORIO TIARA C/LED PRINCESA VERMELHO C/01 CROMUS";"PRODUTOS DE EPOCAS";"4";"2022-12"
"7";"623339";"ACESSORIO TIARA C/VEU DE NOIVA C/ ROSAS C/01 CROMUS";"PRODUTOS DE EPOCAS";"1";"2022-12"
"7";"495363";"ACESSORIO TIARA SEREIA SORTIDO C/01 CROMUS";"PRODUTOS DE EPOCAS";"1";"2022-12"
"4";"533478";"ACHOC EM PO NESCAU ACTGO 730G NESTLE";"BEBIDA";"5";"2022-12"
